"Word_Problem_ID" "stemsearchedterm" "Lemma" "Category" "Word_Problem"
"" "11" "man" "4" "masculine" "(10) If a man travel 150 miles in 5 days when the days are 12 hours long ,  in how many days of 10 hours each will he travel 500 miles ?"
"" "39" "man" "3" "masculine" "(9) A man buys goods at £23. 5s. 5d. ,  and sells them at £22. 2s. 1.75d. How much does he lose per cent. ?"
"" "40" "man" "3" "masculine" "(10) A man buys goods at £15. 6s. 3d. ,  and sells them again at £11. 15s. 9.75d. How much does he lose per cent. ?"
"" "41" "man" "3" "masculine" "(11) A man buys goods at the rate of £24 per cwt. ,  and sells 2 tons 14 cwt. 3 qr. 12 lb. for  , £1500. How much has he gained or lost per cent. on his outlay ?"
"" "71" "man" "28" "masculine" "(14) A number of men ,  women ,  and children ,  are in the proportions 2 ,  3 ,  5  ;  divide £129. 8s. 3d. among them ,  so that the shares of a man ,  a woman ,  and a child may be proportional to 3 ,  2 ,  11 ,  there being 9 women."
"" "77" "man" "3" "masculine" "(4) A man has whisky worth 16s. a gallon ,  and another lot worth 19s. a gallon  ;  how must he mix these with water to make a mixture of 51 gallons worth 12s. a gallon ?"
"" "149" "man" "3" "masculine" "(64) A man spends £561. 3s. 9d. in a year of 365 days : how much does he spend in a week ?"
"" "153" "man" "3" "masculine" "(78) A man spends £10. 1is. 9d. in a week : how much does he spend in a year of 365 days ?"
"" "158" "man" "7" "masculine" "(94) How many steps does a man whose length of pace is 32 inches take in 4 3/4 miles ?"
"" "160" "man" "3" "masculine" "(99) A man spends £26. 8s. every 30 days ,  and his annual income is  , £400  ;  how much does he save in a year ?"
"" "177" "man" "26" "masculine" "(155) If the income-tax were 2\ per cent. on a man's income instead of $d. in the £ ,  what difference would it make to a man with a gross annual income of  , £368. 15J. ?"
"" "189" "man" "27" "masculine" "(171) If the income-tax were 2 per cent. on a man's income ,  instead of 4\d. in the £ ,  what difference would it make to a man whose annual income is .£455. 16s. 8d. ?"
"" "192" "man" "3" "masculine" "(174) A man has £3430 stock in the 3J per cents. at 83! : when the stock rises 2 per cent. he transfers his capital to the 4 per cents. at 98 : find the alteration in his income."
"" "194" "man" "3" "masculine" "(178) A man buys goods at the rate of £24 per cwt. and sells 2 tons 14 cwt. 3 qr. 12 lb. for .£1500. How much has he gained or lost per cent. on the outlay ?"
"" "196" "man" "24" "masculine" "(180) Which is the better investment ,  the 3! per cents. at 91 ,  or the 4 per cents. at 103 ?  How much must a man invest in the former that he may have a yearly income of £470 ,  after paying $d. in the pound for income-tax ?"
"" "251" "man" "38" "masculine" "(276) How many hours a day must 42 boys work ,  to do in 45 days what 27 men can do in 28 days of 10 hours long  ;  the work of a boy being half that of a man ?"
"" "269" "man" "3" "masculine" "(313) A man walks 1 m. 1 fur. 7 p. in 20 minutes : how long will it take him to walk 41 m. 2 fur. 12 p. ?"
"" "272" "man" "3" "masculine" "(317) A man owns J5 of a mine ,  and sells -1351 of his share  ;  what fraction of the mine has he left ?"
"" "276" "man" "24" "masculine" "(329) Which is the better investment ,  the 4J per cents. at 95 or the 5 per cents. at 104?How much must a man invest in the former that he may have a yearly income of £613. 12s. after paying 41/. in the pound income-tax ?"
"" "307" "man" "3" "masculine" "(382) A man sold a horse for £41. 17J. ,  and by so doing lost 7 per cent. on what it cost Mm : find the cost price."
"" "345" "man" "3" "masculine" "(436) A man ,  by selling out of a 3 per cent. stock at 99 ,  gains 10 per cent. on his investment. At what price did he buy ,  and what was his income ,  supposing that he realized 15345 pounds?"
"" "374" "man" "27" "masculine" "(478) If 3 men ,  4 women ,  5 boys ,  or 6 girls ,  can perform a piece of work in 60 days ,  how long will it take 1 man ,  2 women ,  3 boys ,  and 4 girls ,  all working together ?"
"" "378" "man" "3" "masculine" "(485) A man invested £8063 in the 3 per cents ,  at 91 ,  the brokerage being | per cent.  ;  what will be his clear in come after an income-tax of $d. in the pound is deducted ?"
"" "389" "man" "3" "masculine" ". (497) A man sells out of the 3 per cent. Consols at 90 ,  and invests the proceeds in the Russian 4 per cents. at par ,  thereby adding £200 to his income. How much of the Russian stock does he hold ?"
"" "426" "man" "6" "masculine" "(546) What sum must a man invest in the 3 per cents. at 91 1/2 in order to have a clear income of £230 ,  after paying an income-tax of 10d. in the pound?"
"" "444" "man" "36" "masculine" "(568) Two ships are built. Twice as many ship-carpenters are employed about the first as about the second  ;  the first is built in 9 months ,  the second in 8 months  ;  the wages of each man of the first set are 'jd. per hour ,  and they work 12 hours a day  ;  the wages of each of the second set are 6d. per hour ,  and they work ioi hours a day. The cost of the first in carpenters' wages was £6000  ;  what was that of the second ?"
"" "465" "man" "3" "masculine" "(589) A man rows down a river 18 miles in 4 hours with the stream ,  and returns in 12 hours  ;  find the rate at which he rows ,  and the rate at which the stream flows."
"" "475" "man" "3" "masculine" "(605) A man invests .£3000 in the 3 per cents. at 80  ;  after the funds have risen 4 per cent. he transfers his stock to the 3! per cents. at 96J : what will be the alteration in his income ?"
"" "483" "man" "8" "masculine" "(614) Divide £4089. gs. id. among 1 man ,  8 women ,  and 4 boys ,  so that the shares of the man ,  each woman and each boy may be in the proportion of 10 ,  8 ,  and 6."
"" "483" "man" "20" "masculine" "(614) Divide £4089. gs. id. among 1 man ,  8 women ,  and 4 boys ,  so that the shares of the man ,  each woman and each boy may be in the proportion of 10 ,  8 ,  and 6."
"" "514" "man" "7" "masculine" "(647) If two boys and one man can do a piece of work in 4 hours ,  and two men and one. boy can do the same in 3 hours ,  find in what times a man ,  a boy ,  and a man and a boy together ,  respectively ,  could do the same."
"" "514" "man" "35" "masculine" "(647) If two boys and one man can do a piece of work in 4 hours ,  and two men and one. boy can do the same in 3 hours ,  find in what times a man ,  a boy ,  and a man and a boy together ,  respectively ,  could do the same."
"" "514" "man" "40" "masculine" "(647) If two boys and one man can do a piece of work in 4 hours ,  and two men and one. boy can do the same in 3 hours ,  find in what times a man ,  a boy ,  and a man and a boy together ,  respectively ,  could do the same."
"" "530" "man" "3" "masculine" "(667) A man buys a farm of 1 50 acres for £4624 ,  and after repairing the buildings lets it at 30*. per acre ,  thereby getting a return of 4! per cent. on his money : how much did he spend on repairs ?"
"" "544" "man" "17" "masculine" "(683) By investing a certain sum of money in the 3 per cents. at 915 a man obtains an income of ^464 : what would he obtain by investing an equal sum in the 4 per cents ,  at 96?"
"" "555" "man" "3" "masculine" "(694) A man hired a labourer to do a certain amount of work ,  on the agreement that for every day he worked he should have 2 shillings ,  but that for every day he absented himself he should lose ninepence. He worked twice as many days as he absented himself ,  and received on the whole £1. 19s. Find how long he was doing the work."
"" "560" "man" "3" "masculine" "(699) A man has three vessels ,  P ,  Q ,  R ,  holding 1 ,  2 ,  4 gallons respectively  ;  P is empty ,  Q is full of water ,  R is full of wine. He fills P from Q ,  replenishes Q from R ,  and then empties P into R. When he has performed this operation twice ,  what will be the proportion of the wine in Q to the water in R ?"
"" "569" "man" "3" "masculine" "(709) A man and a boy are to work on alternate days at a piece of work ,  which would have occupied the boy alone 13 days. If the boy take the first day ,  the work will be finished half a day later than if the man commences. Find how long they would take to do it working together."
"" "569" "man" "46" "masculine" "(709) A man and a boy are to work on alternate days at a piece of work ,  which would have occupied the boy alone 13 days. If the boy take the first day ,  the work will be finished half a day later than if the man commences. Find how long they would take to do it working together."
"" "580" "man" "3" "masculine" "(720) A man sells out of the 3I per cents ,  at 92* ,  and realises £18550  ;  if he invest one-fifth of the produce in the 4 per cents. at 96 ,  and the remainder in the 3 per cents. at 90 ,  find the alteration in his income."
"" "583" "man" "3" "masculine" "(724) A man having his property in a railway £100 stock ,  which is at 52! and pays a dividend of if per cent. ,  sells out and invests in the 3 per cents. at 95J. Will he increase or diminish his income ?"
"" "587" "man" "3" "masculine" "(728) A man allows his agent 5 per cent. on his gross income for collecting his rents ,  he spends f of his net income in assuring his own life ,  and these portions of his income are in consequence exempt from income-tax. The income-tax being $d. in the pound ,  and his income-tax amounting to £19. 19s. ,  find his gross income."
"" "588" "man" "3" "masculine" "(729) A man discounts a bill of .£180 drawn at 4 months at 60 per cent. per ann. ,  and insists on giving in part payment 5 dozen of wine ,  which he charges at 4 guineas a dozen ,  and a picture ,  which he charges at .£19. How much ready money does he pay ? If the cost to the man of the wine and the picture be only one-fourth of the sum he has charged for them ,  what is the real interest the man has been charging ?"
"" "588" "man" "58" "masculine" "(729) A man discounts a bill of .£180 drawn at 4 months at 60 per cent. per ann. ,  and insists on giving in part payment 5 dozen of wine ,  which he charges at 4 guineas a dozen ,  and a picture ,  which he charges at .£19. How much ready money does he pay ? If the cost to the man of the wine and the picture be only one-fourth of the sum he has charged for them ,  what is the real interest the man has been charging ?"
"" "588" "man" "83" "masculine" "(729) A man discounts a bill of .£180 drawn at 4 months at 60 per cent. per ann. ,  and insists on giving in part payment 5 dozen of wine ,  which he charges at 4 guineas a dozen ,  and a picture ,  which he charges at .£19. How much ready money does he pay ? If the cost to the man of the wine and the picture be only one-fourth of the sum he has charged for them ,  what is the real interest the man has been charging ?"
